year,lat,long,count
2015,33.32581,44.42311,1
2015,33.3261,68.41665,1
2015,33.32784,43.88366,1
2015,33.33526,69.92847,25
2015,33.33661,69.92372,1
2015,33.3373,68.45439,1
2015,33.33747,69.9204,1
2015,33.33766,66.28432,3
2015,33.33941,75.93369,1
2015,33.34026,43.8219,1
2015,33.34031,43.86255,2
2015,33.34034,43.65905,2
2015,33.34077,43.82167,1
2015,33.34107,43.59495,2
2015,33.34261,43.85768,1
2015,33.34436,43.78128,2
2015,33.34804,68.56899,1
2015,33.34916,43.7842,57
2015,33.34964,62.33372,1
2015,33.35,43.78333,4
2015,33.35109,68.38504,1
2015,33.35405,43.84505,1
2015,33.35522,43.8239,1
2015,33.35871,62.29492,1
2015,33.36579,43.95932,6
2015,33.36714,69.96431,1
2015,33.36722,68.43194,1
2015,33.36722,70.54768,1
2015,33.37083,43.74611,1
2015,33.37139,69.74333,1
2015,33.37172,74.31531,1
2015,33.37347,68.45772,1
2015,33.37536,43.8913,1
2015,33.37576,44.70287,26
2015,33.38046,43.91664,1
2015,33.38243,43.58763,6
2015,33.38358,43.58715,1
2015,33.38805,43.5317,15
2015,33.38817,43.91743,1
2015,33.39197,62.25782,1
2015,33.39379,43.44928,1
2015,33.39563,66.2282,1
2015,33.39781,43.70628,5
2015,33.39783,43.31498,1
2015,33.39906,43.48352,2
2015,33.40038,68.33786,1
2015,33.40306,43.91187,24
2015,33.40364,43.96186,1
2015,33.40375,43.9118,1
2015,33.40725,43.28719,1
2015,33.41116,66.22196,1
2015,33.41281,68.21905,1
2015,33.4146,43.45525,1
2015,33.41667,43.3,8
2015,33.41779,68.57308,1
2015,33.41982,43.29847,1
2015,33.42095,43.29566,84
2015,33.42183,68.57819,2
2015,33.42333,70.36889,3
2015,33.42536,66.20804,1
2015,33.42728,70.7374,1
2015,33.42744,70.73688,1
2015,33.43023,66.19611,1
2015,33.43024,70.4032,1
2015,33.4315,43.38442,1
2015,33.43198,66.21813,4
2015,33.43333,70.8273,1
2015,33.4338,43.96364,1
2015,33.43381,38.92288,1
2015,33.43509,66.21813,1
2015,33.43527,43.28115,1
2015,33.43528,43.28116,1
2015,33.43534,43.96156,1
2015,33.43589,69.03145,2
2015,33.43826,43.96272,5
2015,33.44038,43.32828,1
2015,33.44071,43.96989,1
2015,33.44379,70.90709,1
2015,33.4438,36.55564,1
2015,33.44389,70.11389,1
2015,33.44648,36.3345,1
2015,33.44716,43.34074,15
2015,33.44844,43.26757,4
2015,33.44977,43.29578,10
2015,33.45011,43.60422,1
2015,33.45331,43.37225,3
2015,33.45343,43.85914,2
2015,33.45355,68.88728,1
2015,33.45536,70.90765,1
2015,33.45611,43.34595,8
2015,33.45646,43.39287,1
2015,33.45715,36.23342,1
2015,33.459,70.99208,1
2015,33.46082,44.15743,31
2015,33.46278,44.42083,1
2015,33.46334,68.76163,1
2015,33.46372,70.4246,1
2015,33.46446,40.93503,1
2015,33.46507,68.53875,1
2015,33.46576,70.09113,1
2015,33.46595,70.08861,1
2015,33.46656,68.65009,1
2015,33.46733,43.23251,1
2015,33.46762,70.09088,1
2015,33.46802,43.32759,2
2015,33.46856,68.76319,1
2015,33.46936,68.76748,1
2015,33.47051,44.39349,1
2015,33.47389,69.07,1
2015,33.47472,71.4875,1
2015,33.48046,68.67502,1
2015,33.48417,62.39222,1
2015,33.48546,70.70429,5
2015,33.48954,43.22139,1
2015,33.49999,69.09871,1
2015,33.5009,44.21665,14
2015,33.50902,44.20248,7
2015,33.5103,70.05189,1
2015,33.51149,70.29638,1
2015,33.51203,44.21729,2
2015,33.51493,62.25854,3
2015,33.51524,36.29208,86
2015,33.51557,71.51329,1
2015,33.51722,70.80889,1
2015,33.51861,70.80222,1
2015,33.52116,64.41672,1
2015,33.52117,64.41662,6
2015,33.52889,71.05612,1
2015,33.52995,71.06001,1
2015,33.53012,69.13308,1
2015,33.53019,71.05982,1
2015,33.53287,70.35184,1
2015,33.53424,65.00085,2
2015,33.53577,74.9167,1
2015,33.53865,44.35166,1
2015,33.53906,36.36671,1
2015,33.54067,44.25127,25
2015,33.542,35.38115,5
2015,33.54235,44.36533,7
2015,33.54262,68.41533,26
2015,33.54288,68.48536,1
2015,33.54506,68.4174,2
2015,33.54609,-81.79898,1
2015,33.54667,68.41838,1
2015,33.54831,44.41574,33
2015,33.54991,68.41672,1
2015,33.55,68.41667,1
2015,33.55401,68.4148,1
2015,33.55502,68.3856,1
2015,33.5577,35.38478,1
2015,33.55793,67.27157,1
2015,33.55842,70.6961,1
2015,33.5615,36.36876,2
2015,33.5664,69.87792,1
2015,33.5671,68.69916,1
2015,33.56917,69.71777,1
2015,33.57311,-7.58984,1
2015,33.57349,44.54743,6
2015,33.58148,68.45795,1
2015,33.58322,63.68679,1
2015,33.58555,71.4477,1
2015,33.58618,44.18689,1
2015,33.58624,44.18703,1
2015,33.58953,63.69067,1
2015,33.58979,44.26698,2
2015,33.5906,71.44062,6
2015,33.59135,36.44105,1
2015,33.59401,73.06908,10
2015,33.59759,36.42926,1
2015,33.59863,69.229,5
2015,33.60306,71.40729,1
2015,33.60615,74.14279,1
2015,33.60722,36.31433,2
2015,33.61059,62.24228,1
2015,33.62248,68.42164,1
2015,33.62299,36.11203,1
2015,33.6339,42.83208,4
2015,33.63399,62.25672,1
2015,33.63895,70.12176,1
2015,33.6432,36.69044,1
2015,33.64542,75.01967,1
2015,33.64607,70.0874,1
2015,33.64997,44.26154,15
2015,33.65658,61.93328,1
2015,33.66353,44.37803,1
2015,33.66414,68.41527,1
2015,33.66435,44.37378,2
2015,33.66485,69.49488,1
2015,33.66667,44.3,7
2015,33.66693,68.62426,1
2015,33.66813,62.18216,1
2015,33.66969,44.38132,36
2015,33.67087,35.73733,1
2015,33.6714,36.12105,1
2015,33.67164,73.05606,6
2015,33.67325,44.36149,1
2015,33.6733,70.99188,1
2015,33.67839,61.97442,1
2015,33.67913,75.07139,1
2015,33.68059,74.84146,1
2015,33.68074,71.01738,1
2015,33.68074,74.88175,1
2015,33.68327,43.47326,8
2015,33.68506,75.21986,1
2015,33.68812,69.52612,3
2015,33.68849,68.40188,1
2015,33.68856,64.86477,2
2015,33.68864,70.33078,2
2015,33.68944,64.85306,1
2015,33.68979,45.06873,1
2015,33.69055,-116.14306,1
2015,33.69186,63.86383,1
2015,33.69258,68.91328,1
2015,33.6929,68.89158,1
2015,33.69299,69.34501,1
2015,33.69341,44.79608,3
2015,33.69369,70.33057,1
2015,33.69395,45.06742,9
2015,33.69569,45.06717,2
2015,33.69592,45.06817,1
2015,33.69597,70.33607,7
2015,33.69664,63.09277,1
2015,33.69921,70.33434,1
2015,33.69955,45.08342,1
2015,33.7,42.21667,1
2015,33.7003,70.32601,1
2015,33.70132,69.40067,1
2015,33.70394,70.32865,1
2015,33.70552,70.32865,1
2015,33.7062,69.38311,2
2015,33.707,69.36894,1
2015,33.71027,75.24153,1
2015,33.7129,70.33259,1
2015,33.717,44.67952,3
2015,33.717,74.83609,1
2015,33.71725,74.83471,1
2015,33.71806,70.82192,2
2015,33.71838,74.83593,1
2015,33.71996,70.36594,1
2015,33.72028,70.32944,1
2015,33.72129,74.83107,3
2015,33.72277,69.49453,1
2015,33.72441,66.12734,1
2015,33.72557,36.10446,2
2015,33.72576,36.12479,1
2015,33.72859,75.01448,1
2015,33.73083,70.97778,1
2015,33.73113,75.1487,1
2015,33.73143,75.14918,1
2015,33.73222,75.15792,1
2015,33.73344,75.0593,1
2015,33.73613,68.52347,1
2015,33.7371,44.4907,1
2015,33.74128,70.98474,1
2015,33.74324,44.62382,28
2015,33.74389,74.91074,1
2015,33.745,45.54562,4
2015,33.74772,70.9633,1
2015,33.74801,70.96293,1
2015,33.75,44.63333,1
2015,33.7514,44.58984,1
2015,33.75915,74.09024,1
2015,33.75936,74.80392,2
2015,33.76141,74.8033,1
2015,33.76699,74.09247,1
2015,33.77041,45.07347,1
2015,33.77084,68.3697,1
2015,33.7709,44.62475,1
2015,33.7714,72.7518,1
2015,33.77335,45.14945,9
2015,33.77436,68.37079,1
2015,33.77506,44.58035,2
2015,33.77631,44.55567,3
2015,33.77817,76.57617,1
2015,33.78082,72.72516,2
2015,33.78444,70.80722,3
2015,33.78725,44.66714,1
2015,33.78737,70.70792,1
2015,33.78756,44.66576,1
2015,33.78758,44.66868,2
2015,33.7895,75.10338,3
2015,33.79188,69.9114,2
2015,33.79222,42.44452,2
2015,33.79278,44.60556,1
2015,33.7939,42.44299,1
2015,33.79465,44.89258,2
2015,33.79646,71.55849,1
2015,33.79694,68.93458,1
2015,33.79694,68.9375,1
2015,33.79703,68.93442,1
2015,33.79711,68.93228,1
2015,33.80201,42.43827,1
2015,33.80339,35.86936,1
2015,33.80686,70.73451,1
2015,33.80986,69.91895,1
2015,33.81191,36.44485,1
2015,33.81227,36.15944,1
2015,33.81379,44.65724,2
2015,33.81423,68.33161,1
2015,33.81481,70.74743,2
2015,33.81506,42.7232,1
2015,33.81515,35.85326,1
2015,33.81552,68.3649,1
2015,33.81654,69.92548,1
2015,33.81667,44.2,1
2015,33.81752,70.65529,1
2015,33.81961,44.76792,1
2015,33.82321,71.89046,1
2015,33.82724,70.61739,3
2015,33.82751,75.07207,1
2015,33.83333,69.65,1
2015,33.83333,70.14278,1
2015,33.83563,44.24741,3
2015,33.83597,68.35532,1
2015,33.84094,44.2485,1
2015,33.84304,44.52194,2
2015,33.84347,35.49874,2
2015,33.84788,70.05578,1
2015,33.84862,44.52212,6
2015,33.8503,42.55,1
2015,33.85114,43.82096,1
2015,33.85133,75.02703,1
2015,33.85567,70.76562,1
2015,33.85667,44.65444,2
2015,33.85688,44.72077,1
2015,33.85844,43.86799,1
2015,33.86072,44.68387,1
2015,33.8625,45.28722,1
2015,33.8648,42.53638,37
2015,33.86584,36.41327,1
2015,33.87111,74.89617,1
2015,33.87661,75.07207,1
2015,33.8798,44.85408,2
2015,33.88159,68.64961,1
2015,33.88629,68.65405,1
2015,33.88663,68.63224,1
2015,33.88986,68.63879,1
2015,33.89056,62.40639,2
2015,33.8912,74.89271,1
2015,33.89453,70.79114,1
2015,33.89585,70.89215,1
2015,33.89799,70.10753,2
2015,33.89922,68.65241,1
2015,33.90113,68.71945,1
2015,33.90137,70.10353,1
2015,33.90281,68.64366,1
2015,33.90605,44.72455,2
2015,33.90702,68.64944,1
2015,33.90743,68.63333,1
2015,33.90771,42.54244,4
2015,33.91019,36.48806,1
2015,33.91036,68.65575,1
2015,33.9111,68.65583,1
2015,33.91114,68.66613,1
2015,33.91119,44.73594,1
2015,33.91408,68.65684,1
2015,33.91424,70.88204,1
2015,33.91758,71.56204,1
2015,33.91923,75.01462,1
2015,33.92116,71.48424,1
2015,33.92182,75.01403,1
2015,33.9221,70.89398,1
2015,33.92456,72.37995,1
2015,33.92472,68.65722,2
2015,33.92528,71.01861,1
2015,33.92659,44.77206,7
2015,33.93101,75.11421,1
2015,33.93361,70.85806,1
2015,33.93706,68.92581,3
2015,33.93728,68.92435,1
2015,33.94356,69.9615,1
2015,33.94527,44.34167,1
2015,33.94787,74.92987,1
2015,33.94857,44.91599,4
2015,33.94978,44.15267,1
2015,33.95,44.98333,1
2015,33.95,70.96306,1
2015,33.95161,74.74667,1
2015,33.95253,69.69557,1
2015,33.95316,44.9219,13
2015,33.95587,71.4967,1
2015,33.95658,-118.34446,1
2015,33.95754,71.57393,1
2015,33.95822,71.41654,1
2015,33.96222,68.92497,1
2015,33.96268,71.73138,1
2015,33.96556,71.46956,1
2015,33.96846,68.95017,1
2015,33.96875,68.9502,2
2015,33.96909,68.95098,3
2015,33.97034,68.94864,2
2015,33.97489,69.02681,1
2015,33.975,72.18231,1
2015,33.97631,71.43716,13
2015,33.97788,70.83879,1
2015,33.978,70.83887,1
2015,33.97828,44.93694,1
2015,33.97861,44.93694,1
2015,33.9787,44.93711,1
2015,33.98348,75.01396,1
2015,33.99271,68.70794,1
2015,33.99459,44.35727,3
2015,33.99472,45.01193,1
2015,33.99598,72.93676,2
2015,33.99705,44.86661,1
2015,33.99812,44.27612,2
2015,33.99975,71.40179,1
2015,33.99994,69.01953,1
2015,34.00067,69.023,1
2015,34.00231,72.12144,1
2015,34.00258,71.38248,13
2015,34.00434,69.21464,1
2015,34.006,71.53743,34
2015,34.00602,42.4216,1
2015,34.00721,71.98308,3
2015,34.00771,68.71401,7
2015,34.01023,74.91726,1
2015,34.01063,68.72074,1
2015,34.01139,71.7981,1
2015,34.0116,70.28657,1
2015,34.01255,36.17373,1
2015,34.01339,72.13273,1
2015,34.01373,69.01047,1
2015,34.01412,69.25778,2
2015,34.01455,69.19239,1
2015,34.01464,69.19192,1
2015,34.01498,71.58049,2
2015,34.01548,42.41052,1
2015,34.01614,69.02476,1
2015,34.01639,44.14528,3
2015,34.01645,64.52664,2
2015,34.0175,45.19639,1
2015,34.01917,72.48556,1
2015,34.01918,44.9965,1
2015,34.0211,71.28742,3
2015,34.02119,68.99954,14
2015,34.02135,71.6572,1
2015,34.02182,44.93351,1
2015,34.02298,71.29377,1
2015,34.02357,44.03136,5
2015,34.02385,71.26664,1
2015,34.02976,36.58405,2
2015,34.03222,63.76544,1
2015,34.03492,36.22784,4
2015,34.0352,68.5552,1
2015,34.03553,70.57409,3
2015,34.0364,45.01278,1
2015,34.03828,70.57358,1
2015,34.04527,74.73298,2
2015,34.04828,71.66084,1
2015,34.05167,68.44056,1
2015,34.0542,44.89323,3
2015,34.05711,44.21829,5
2015,34.05911,44.21591,1
2015,34.05926,70.46172,1
2015,34.06247,72.47605,1
2015,34.06371,70.66993,1
2015,34.06559,71.19367,1
2015,34.06799,44.94643,1
2015,34.0687,72.51605,1
2015,34.0705,70.69994,2
2015,34.07281,71.49116,1
2015,34.07857,44.95929,2
2015,34.08054,71.16877,1
2015,34.08196,70.6663,2
2015,34.08216,70.66738,6
2015,34.08217,70.66706,3
2015,34.08217,70.66738,1
2015,34.08218,70.66704,1
2015,34.08297,36.66517,1
2015,34.08374,74.7899,11
2015,34.08376,70.66749,1
2015,34.08526,42.36034,1
2015,34.08536,68.4908,1
2015,34.08686,71.73442,1
2015,34.08716,69.09411,1
2015,34.08968,68.57773,1
2015,34.09266,42.38547,1
2015,34.09506,64.90279,1
2015,34.09525,68.54969,1
2015,34.09643,64.9065,1
2015,34.09958,64.90596,2
2015,34.10207,71.47802,1
2015,34.10328,71.79627,3
2015,34.10428,74.61974,1
2015,34.1057,70.53043,1
2015,34.1065,68.57466,1
2015,34.10729,43.89581,1
2015,34.10741,73.48228,1
2015,34.1086,70.66668,1
2015,34.10862,65.07378,1
2015,34.10895,71.41273,1
2015,34.11032,71.16381,5
2015,34.1107,70.66712,1
2015,34.11178,68.5227,1
2015,34.11568,70.46365,1
2015,34.11694,70.46111,1
2015,34.11874,70.46117,1
2015,34.11928,72.02166,1
2015,34.12022,71.10124,1
2015,34.12176,42.40403,1
2015,34.12311,72.46901,2
2015,34.12479,43.88843,1
2015,34.12518,42.37416,1
2015,34.12991,44.21859,1
2015,34.13517,74.66295,1
2015,34.13928,42.37806,1
2015,34.13972,42.37806,2
2015,34.14028,70.59611,1
2015,34.14168,-117.29459,1
2015,34.14257,72.09343,2
2015,34.14333,63.78278,1
2015,34.14461,72.19048,1
2015,34.14658,71.74354,2
2015,34.14778,74.52765,1
2015,34.14943,71.74278,1
2015,34.14992,71.74259,1
2015,34.14999,71.7334,1
2015,34.15,71.74234,1
2015,34.15421,41.57238,7
2015,34.15556,70.59861,1
2015,34.15722,70.59599,1
2015,34.15725,70.61075,1
2015,34.15833,71.77333,1
2015,34.16059,42.37254,9
2015,34.16154,74.55309,5
2015,34.16463,69.63248,1
2015,34.165,68.79028,2
2015,34.16512,43.90539,1
2015,34.16522,69.6286,1
2015,34.16583,72.46111,1
2015,34.166,43.90552,6
2015,34.1666,72.46156,1
2015,34.16677,70.59891,1
2015,34.16838,43.32947,1
2015,34.16914,70.62126,2
2015,34.16993,70.62009,1
2015,34.17144,70.61836,1
2015,34.17183,70.62168,6
2015,34.17685,43.69915,2
2015,34.17907,61.69099,1
2015,34.17971,42.25237,1
2015,34.18205,71.55013,1
2015,34.1846,36.42401,17
2015,34.18611,70.255,1
2015,34.18611,71.91198,1
2015,34.19056,71.76538,2
2015,34.19136,-118.87557,1
2015,34.19204,42.49727,1
2015,34.19227,72.49904,1
2015,34.1925,43.88639,2
2015,34.19254,43.88642,3
2015,34.19418,69.98002,1
2015,34.19434,43.87456,1
2015,34.19472,43.80067,3
2015,34.19575,70.78639,5
2015,34.19655,70.16184,1
2015,34.19761,71.6028,1
2015,34.19829,62.22162,1
2015,34.1988,43.87331,2
2015,34.19899,62.22043,1
2015,34.19899,62.22073,1
2015,34.19978,62.14073,1
2015,34.19991,74.3505,1
2015,34.2,70.27806,1
2015,34.2005,43.88708,1
2015,34.20059,72.04844,2
2015,34.20842,43.89071,27
2015,34.21,69.10069,1
2015,34.21041,69.18022,1
2015,34.21148,74.3439,1
2015,34.21455,69.09923,1
2015,34.2148,69.09851,2
2015,34.21481,69.09851,1
2015,34.21506,71.02341,1
2015,34.21635,68.29517,2
2015,34.21646,71.71479,1
2015,34.21683,68.30406,1
2015,34.21729,71.56104,6
2015,34.21772,74.77197,1
2015,34.21861,68.30528,1
2015,34.22043,71.2262,1
2015,34.22177,71.56177,1
2015,34.22472,62.62917,1
2015,34.22561,72.15434,1
2015,34.22635,70.17206,1
2015,34.22774,37.24421,6
2015,34.22774,62.28124,1
2015,34.22789,62.32431,1
2015,34.23127,70.19356,1
2015,34.23148,62.68382,1
2015,34.232,70.94892,1
2015,34.2347,71.72803,1
2015,34.23512,69.98379,1
2015,34.2387,70.18272,2
2015,34.23938,74.65963,1
2015,34.24102,62.68658,1
2015,34.24178,70.18341,1
2015,34.24189,37.04668,3
2015,34.24222,71.56222,1
2015,34.24231,70.87443,1
2015,34.24254,70.91771,1
2015,34.24361,62.71472,1
2015,34.24824,72.35242,1
2015,34.24833,72.0875,1
2015,34.24873,70.31127,1
2015,34.25,70.01,1
2015,34.25159,70.71548,1
2015,34.2523,70.80242,1
2015,34.25494,62.86526,1
2015,34.25671,38.31657,1
2015,34.25696,62.85784,1
2015,34.2608,72.0994,1
2015,34.26242,44.18521,1
2015,34.26268,44.18481,1
2015,34.26315,70.78821,6
2015,34.26444,68.855,1
2015,34.26498,62.72665,1
2015,34.26508,70.73486,1
2015,34.2655,70.78512,1
2015,34.26659,70.75387,1
2015,34.26682,70.7772,1
2015,34.26742,70.78006,1
2015,34.26744,70.78508,1
2015,34.26775,65.20916,1
2015,34.26915,-88.73183,1
2015,34.26941,74.49948,1
2015,34.27104,45.16357,4
2015,34.27108,70.41347,1
2015,34.27403,44.54254,3
2015,34.27551,69.88231,1
2015,34.27611,71.38722,2
2015,34.27746,69.82825,1
2015,34.27778,62.61369,1
2015,34.27782,62.61423,1
2015,34.27882,69.82798,1
2015,34.2791,62.21886,1
2015,34.28091,62.6131,1
2015,34.2825,71.59875,1
2015,34.28259,63.01096,1
2015,34.28356,69.88356,1
2015,34.28434,69.87788,1
2015,34.28481,71.56971,1
2015,34.28586,74.46145,1
2015,34.28589,74.46154,1
2015,34.28704,72.16155,1
2015,34.28889,74.46371,12
2015,34.2901,43.85259,1
2015,34.29219,70.76545,1
2015,34.3008,45.10005,1
2015,34.30139,62.24639,2
2015,34.30139,70.32389,1
2015,34.30217,62.30268,1
2015,34.3045,70.653,1
2015,34.30727,62.32406,1
2015,34.31054,62.31664,1
2015,34.31176,62.29438,1
2015,34.31686,41.16026,1
2015,34.31702,70.62809,1
2015,34.31781,70.77225,3
2015,34.32002,71.399,2
2015,34.32276,71.39944,1
2015,34.32414,69.40839,1
2015,34.32518,45.05396,1
2015,34.32716,44.7266,1
2015,34.3286,62.44652,1
2015,34.32898,70.40749,1
2015,34.33056,74.46534,1
2015,34.33227,70.17472,1
2015,34.33259,73.20281,1
2015,34.33333,45.38333,1
2015,34.33388,73.20106,1
2015,34.33812,63.3681,3
2015,34.34031,63.75114,1
2015,34.3411,108.9412,1
2015,34.34134,71.37622,1
2015,34.34142,61.50193,1
2015,34.34421,68.23545,1
2015,34.34472,61.49306,1
2015,34.34586,71.3705,2
2015,34.34672,62.19732,20
2015,34.34722,63.73944,1
2015,34.35135,68.23853,1
2015,34.35185,70.95754,1
2015,34.35286,62.20403,1
2015,34.35376,67.91022,1
2015,34.35422,70.95468,1
2015,34.35942,68.84162,1
2015,34.36003,63.90703,1
2015,34.36019,74.47454,1
2015,34.36077,74.47381,1
2015,34.36317,68.7216,1
2015,34.3635,41.116,3
2015,34.36509,43.74522,5
2015,34.3654,74.38954,1
2015,34.3668,62.01682,1
2015,34.36714,68.76429,1
2015,34.36774,41.98528,1
2015,34.36833,70.31778,1
2015,34.36879,41.09447,1
2015,34.37022,68.77723,1
2015,34.37091,63.19328,1
2015,34.37091,63.19732,1
2015,34.37198,61.48218,1
2015,34.37327,43.76318,1
2015,34.37451,62.17487,1
2015,34.38162,62.17217,1
2015,34.3838,71.80659,1
2015,34.38582,67.02209,2
2015,34.38778,67.02137,1
2015,34.39125,71.98089,1
2015,34.39132,68.84024,1
2015,34.39631,35.89583,1
2015,34.39636,35.89583,2
2015,34.3968,68.86394,6
2015,34.39817,73.86117,1
2015,34.39852,70.27408,1
2015,34.39889,71.26444,1
2015,34.39928,74.28127,1
2015,34.39961,73.86263,1
2015,34.39965,73.86249,2
2015,34.39982,72.62749,1
2015,34.40583,70.36007,1
2015,34.40751,74.3531,1
2015,34.41668,70.30742,1
2015,34.41712,70.44959,37
2015,34.41808,70.64953,1
2015,34.42466,70.59843,1
2015,34.42741,62.21575,1
2015,34.43259,41.22972,4
2015,34.43327,68.81404,1
2015,34.43494,35.83628,1
2015,34.43622,70.4483,1
2015,34.43722,71.56278,1
2015,34.43808,35.83087,1
2015,34.43809,35.83084,1
2015,34.43921,70.49617,1
2015,34.44082,44.17203,1
2015,34.44362,61.79602,1
2015,34.44396,35.85403,1
2015,34.44767,35.86817,1
2015,34.45367,70.49977,1
2015,34.45379,70.48432,1
2015,34.454,70.48475,1
2015,34.45483,70.4843,2
2015,34.45889,43.79101,4
2015,34.46111,71.09917,3
2015,34.46379,70.49868,1
2015,34.46438,74.73788,1
2015,34.4644,70.48004,1
2015,34.46796,70.49149,1
2015,34.47078,65.06145,1
2015,34.47268,68.6678,9
2015,34.47324,43.73362,1
2015,34.47413,68.63948,1
2015,34.47515,70.36298,1
2015,34.47524,70.53228,1
2015,34.47574,68.65339,1
2015,34.47762,41.92077,1
2015,34.47938,68.66454,6
2015,34.4803,7.52233,1
2015,34.48134,43.74357,1
2015,34.48729,62.58594,1
2015,34.48972,72.96056,1
2015,34.4898,71.22797,1
2015,34.49083,62.60292,1
2015,34.49097,62.60209,1
2015,34.49132,62.60381,1
2015,34.49652,73.01582,1
2015,34.49838,74.19739,1
2015,34.50074,69.85153,1
2015,34.50406,71.90477,1
2015,34.50621,71.90299,1
2015,34.50887,71.2607,1
2015,34.51488,70.56978,1
2015,34.5169,69.14701,79
2015,34.52132,65.24924,2
2015,34.52366,65.28636,1
2015,34.52472,70.2825,1
2015,34.525,36.24167,1
2015,34.52601,37.62881,1
2015,34.52618,74.25461,2
2015,34.52691,43.70854,2
2015,34.53057,37.62765,1
2015,34.53297,71.27425,2
2015,34.53375,43.48374,15
2015,34.53462,71.27093,1
2015,34.53568,71.26848,1
2015,34.53594,44.50522,3
2015,34.53851,69.02683,1
2015,34.5472,36.42265,1
2015,34.55077,38.26876,1
2015,34.55083,71.47083,1
2015,34.55111,65.79278,1
2015,34.55144,37.8143,1
2015,34.55273,64.96284,1
2015,34.5548,71.05869,1
2015,34.55512,70.24217,1
2015,34.55525,71.05869,1
2015,34.5564,71.2575,5
2015,34.55834,69.03691,1
2015,34.55852,38.29367,14
2015,34.56071,71.5018,1
2015,34.565,44.51556,1
2015,34.56549,71.47743,1
2015,34.56667,37.48333,1
2015,34.56968,71.47739,1
2015,34.57135,71.3512,1
2015,34.57185,63.08726,1
2015,34.57188,71.46461,1
2015,34.57229,72.43759,1
2015,34.5754,36.08978,1
2015,34.5755,69.23454,1
2015,34.582,43.72495,4
2015,34.58207,37.28011,1
2015,34.58947,70.64512,1
2015,34.59094,68.95675,1
2015,34.59104,68.95737,1
2015,34.59114,68.95694,3
2015,34.59114,68.95764,1
2015,34.59139,71.23861,1
2015,34.59461,69.76059,1
2015,34.59971,43.68369,1
2015,34.59978,71.32225,1
2015,34.6,43.68333,2
2015,34.60004,43.68333,1
2015,34.60856,43.65432,1
2015,34.61051,43.6736,1
2015,34.61238,71.61478,1
2015,34.61468,71.1904,1
2015,34.62152,43.66838,27
2015,34.62158,43.67618,1
2015,34.62171,43.66084,1
2015,34.62409,43.66854,1
2015,34.63505,65.75609,1
2015,34.63742,69.71037,1
2015,34.64387,69.24468,1
2015,34.64394,72.03257,1
2015,34.64688,43.71425,2
2015,34.65028,71.22194,2
2015,34.65295,70.18966,1
2015,34.65392,61.2015,1
2015,34.65425,61.1988,1
2015,34.65458,61.19884,1
2015,34.65687,61.10969,2
2015,34.66021,69.24007,1
2015,34.66351,71.29169,1
2015,34.66654,72.5106,1
2015,34.66702,71.30852,2
2015,34.66761,38.60583,1
2015,34.66781,71.3347,1
2015,34.66808,71.33489,1
2015,34.66908,71.33674,1
2015,34.66952,71.30163,1
2015,34.67356,37.81622,1
2015,34.67422,43.54442,1
2015,34.67487,70.21344,5
2015,34.67597,43.5474,1
2015,34.68328,71.21629,1
2015,34.68403,72.1268,1
2015,34.68977,70.14558,1
2015,34.69278,71.68944,1
2015,34.70029,71.54514,1
2015,34.70122,70.71975,1
2015,34.7032,43.77771,1
2015,34.70595,43.69707,3
2015,34.70682,74.11162,1
